poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
83960,1814,Faucheux Strategies,"48,376,771,2019,2020,2021",WWL-TV | The Advocate | The Times-Picayune | Urban League of Louisiana | KATC-TV | Public Affairs Research Council of Louisiana,Faucheux Strategies,784,Faucheux Strategies,,Live Phone,Louisiana,8/14/23,8/19/23,,"",,179912,800,lv,,lv,,8/23/23 11:05,"",https://www.theadvocate.com/baton_rouge/news/politics/jeff-landry-continues-to-lead-in-the-governors-race/article_c423aac5-1011-5b47-85af-0bbd92f8d6b1.html,"",false,,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Schroder,29470,John M. Schroder,4.0
83960,1814,Faucheux Strategies,"48,376,771,2019,2020,2021",WWL-TV | The Advocate | The Times-Picayune | Urban League of Louisiana | KATC-TV | Public Affairs Research Council of Louisiana,Faucheux Strategies,784,Faucheux Strategies,,Live Phone,Louisiana,8/14/23,8/19/23,,"",,179912,800,lv,,lv,,8/23/23 11:05,"",https://www.theadvocate.com/baton_rouge/news/politics/jeff-landry-continues-to-lead-in-the-governors-race/article_c423aac5-1011-5b47-85af-0bbd92f8d6b1.html,"",false,,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Hewitt,29469,Sharon W. Hewitt,3.0
83960,1814,Faucheux Strategies,"48,376,771,2019,2020,2021",WWL-TV | The Advocate | The Times-Picayune | Urban League of Louisiana | KATC-TV | Public Affairs Research Council of Louisiana,Faucheux Strategies,784,Faucheux Strategies,,Live Phone,Louisiana,8/14/23,8/19/23,,"",,179912,800,lv,,lv,,8/23/23 11:05,"",https://www.theadvocate.com/baton_rouge/news/politics/jeff-landry-continues-to-lead-in-the-governors-race/article_c423aac5-1011-5b47-85af-0bbd92f8d6b1.html,"",false,,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Nelson,30971,Richard Nelson,2.0
83960,1814,Faucheux Strategies,"48,376,771,2019,2020,2021",WWL-TV | The Advocate | The Times-Picayune | Urban League of Louisiana | KATC-TV | Public Affairs Research Council of Louisiana,Faucheux Strategies,784,Faucheux Strategies,,Live Phone,Louisiana,8/14/23,8/19/23,,"",,179913,800,lv,,lv,,8/23/23 11:05,"",https://www.theadvocate.com/baton_rouge/news/politics/jeff-landry-continues-to-lead-in-the-governors-race/article_c423aac5-1011-5b47-85af-0bbd92f8d6b1.html,"",false,,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,DEM,Wilson,30938,Shawn Wilson,36.0
83960,1814,Faucheux Strategies,"48,376,771,2019,2020,2021",WWL-TV | The Advocate | The Times-Picayune | Urban League of Louisiana | KATC-TV | Public Affairs Research Council of Louisiana,Faucheux Strategies,784,Faucheux Strategies,,Live Phone,Louisiana,8/14/23,8/19/23,,"",,179913,800,lv,,lv,,8/23/23 11:05,"",https://www.theadvocate.com/baton_rouge/news/politics/jeff-landry-continues-to-lead-in-the-governors-race/article_c423aac5-1011-5b47-85af-0bbd92f8d6b1.html,"",false,,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Landry,29465,Jeff Landry,54.0
84107,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Indiana,8/15/23,8/16/23,31062,Jennifer McCormick,DEM,181193,663,rv,,rv,,9/7/23 09:40,"",https://www.axios.com/local/indianapolis/2023/09/07/mccormick-democrats-2024-governors-race-indiana,"",true,DEM,9539,2024,Governor,0,,11/5/24,general,false,false,,DEM,McCormick,31062,Jennifer McCormick,35.0
84107,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Indiana,8/15/23,8/16/23,31062,Jennifer McCormick,DEM,181193,663,rv,,rv,,9/7/23 09:40,"",https://www.axios.com/local/indianapolis/2023/09/07/mccormick-democrats-2024-governors-race-indiana,"",true,DEM,9539,2024,Governor,0,,11/5/24,general,false,false,,REP,Braun,31063,Mike Braun,46.0
84107,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Indiana,8/15/23,8/16/23,31062,Jennifer McCormick,DEM,181194,663,rv,,rv,,9/7/23 09:42,"",https://www.axios.com/local/indianapolis/2023/09/07/mccormick-democrats-2024-governors-race-indiana,"",true,DEM,9539,2024,Governor,0,,11/5/24,general,false,false,,DEM,McCormick,31062,Jennifer McCormick,35.0
84107,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Indiana,8/15/23,8/16/23,31062,Jennifer McCormick,DEM,181194,663,rv,,rv,,9/7/23 09:42,"",https://www.axios.com/local/indianapolis/2023/09/07/mccormick-democrats-2024-governors-race-indiana,"",true,DEM,9539,2024,Governor,0,,11/5/24,general,false,false,,REP,Crouch,31064,Suzanne Crouch,39.0
84107,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Indiana,8/15/23,8/16/23,31062,Jennifer McCormick,DEM,181195,663,rv,,rv,,9/7/23 09:43,"",https://www.axios.com/local/indianapolis/2023/09/07/mccormick-democrats-2024-governors-race-indiana,"",true,DEM,9539,2024,Governor,0,,11/5/24,general,false,false,,DEM,McCormick,31062,Jennifer McCormick,36.0
84107,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Indiana,8/15/23,8/16/23,31062,Jennifer McCormick,DEM,181195,663,rv,,rv,,9/7/23 09:43,"",https://www.axios.com/local/indianapolis/2023/09/07/mccormick-democrats-2024-governors-race-indiana,"",true,DEM,9539,2024,Governor,0,,11/5/24,general,false,false,,REP,Hill,31065,Curtis T. Hill,36.0
83422,1102,Emerson College Polling Society,1185,Nexstar,Emerson College,88,Emerson College,A-,IVR/Text-to-Web/Email,Louisiana,8/13/23,8/14/23,,"",,178991,982,lv,,lv,,8/16/23 19:20,"",https://emersoncollegepolling.com/republicans-look-to-regain-governorship-in-louisiana/,"",false,,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,DEM,Wilson,30938,Shawn Wilson,22.3
83422,1102,Emerson College Polling Society,1185,Nexstar,Emerson College,88,Emerson College,A-,IVR/Text-to-Web/Email,Louisiana,8/13/23,8/14/23,,"",,178991,982,lv,,lv,,8/16/23 19:20,"",https://emersoncollegepolling.com/republicans-look-to-regain-governorship-in-louisiana/,"",false,,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Landry,29465,Jeff Landry,39.7
83422,1102,Emerson College Polling Society,1185,Nexstar,Emerson College,88,Emerson College,A-,IVR/Text-to-Web/Email,Louisiana,8/13/23,8/14/23,,"",,178991,982,lv,,lv,,8/16/23 19:20,"",https://emersoncollegepolling.com/republicans-look-to-regain-governorship-in-louisiana/,"",false,,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Waguespack,30996,Stephen Waguespack,5.1
83422,1102,Emerson College Polling Society,1185,Nexstar,Emerson College,88,Emerson College,A-,IVR/Text-to-Web/Email,Louisiana,8/13/23,8/14/23,,"",,178991,982,lv,,lv,,8/16/23 19:20,"",https://emersoncollegepolling.com/republicans-look-to-regain-governorship-in-louisiana/,"",false,,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Hewitt,29469,Sharon W. Hewitt,5.1
83422,1102,Emerson College Polling Society,1185,Nexstar,Emerson College,88,Emerson College,A-,IVR/Text-to-Web/Email,Louisiana,8/13/23,8/14/23,,"",,178991,982,lv,,lv,,8/16/23 19:20,"",https://emersoncollegepolling.com/republicans-look-to-regain-governorship-in-louisiana/,"",false,,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,IND,Lundy,30940,Hunter Lundy,3.0
83422,1102,Emerson College Polling Society,1185,Nexstar,Emerson College,88,Emerson College,A-,IVR/Text-to-Web/Email,Louisiana,8/13/23,8/14/23,,"",,178991,982,lv,,lv,,8/16/23 19:20,"",https://emersoncollegepolling.com/republicans-look-to-regain-governorship-in-louisiana/,"",false,,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Schroder,29470,John M. Schroder,4.0
83402,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel/Text-to-Web/Email,New Hampshire,8/9/23,8/11/23,,"",,178786,837,rv,,rv,,8/15/23 09:28,"",https://emersoncollegepolling.com/new-hampshire-2024-desantis-fades-trump-maintains-lead-in-primary/,"",false,,9542,2024,Governor,0,,11/5/24,general,false,false,,DEM,Craig,31054,Joyce Craig,37.1
83402,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel/Text-to-Web/Email,New Hampshire,8/9/23,8/11/23,,"",,178786,837,rv,,rv,,8/15/23 09:28,"",https://emersoncollegepolling.com/new-hampshire-2024-desantis-fades-trump-maintains-lead-in-primary/,"",false,,9542,2024,Governor,0,,11/5/24,general,false,false,,REP,Ayotte,31055,Kelly Ayotte,46.0
83402,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel/Text-to-Web/Email,New Hampshire,8/9/23,8/11/23,,"",,178787,837,rv,,rv,,8/15/23 09:28,"",https://emersoncollegepolling.com/new-hampshire-2024-desantis-fades-trump-maintains-lead-in-primary/,"",false,,9542,2024,Governor,0,,11/5/24,general,false,false,,DEM,Warmington,31056,Cinde Warmington,33.7
83402,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel/Text-to-Web/Email,New Hampshire,8/9/23,8/11/23,,"",,178787,837,rv,,rv,,8/15/23 09:28,"",https://emersoncollegepolling.com/new-hampshire-2024-desantis-fades-trump-maintains-lead-in-primary/,"",false,,9542,2024,Governor,0,,11/5/24,general,false,false,,REP,Ayotte,31055,Kelly Ayotte,47.1
83390,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text-to-Web,Kentucky,8/9/23,8/10/23,30953,Andy Beshear,DEM,178726,737,v,,v,,8/10/23 13:30,"",https://andybeshear.com/wp-content/uploads/2023/08/ppp-results.pdf,"",true,DEM,9550,2023,Governor,0,,11/7/23,general,false,false,,DEM,Beshear,30953,Andy Beshear,49.0
83390,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text-to-Web,Kentucky,8/9/23,8/10/23,30953,Andy Beshear,DEM,178726,737,v,,v,,8/10/23 13:30,"",https://andybeshear.com/wp-content/uploads/2023/08/ppp-results.pdf,"",true,DEM,9550,2023,Governor,0,,11/7/23,general,false,false,,REP,Cameron,30950,Daniel Jay Cameron,41.0
84038,1718,Impact Research,"","",Impact Research,14,Impact Research,B/C,,Mississippi,8/6/23,8/9/23,30948,Brandon E. Presley,DEM,180650,600,lv,,lv,,8/30/23 09:51,"",https://www.djournal.com/news/state-news/governor-s-race-now-tied-presley-internal-poll-says/article_79792616-46b8-11ee-9391-bfee5a6cc861.html,"",true,DEM,9551,2023,Governor,0,,11/7/23,general,false,false,,DEM,Presley,30948,Brandon E. Presley,46.0
84038,1718,Impact Research,"","",Impact Research,14,Impact Research,B/C,,Mississippi,8/6/23,8/9/23,30948,Brandon E. Presley,DEM,180650,600,lv,,lv,,8/30/23 09:51,"",https://www.djournal.com/news/state-news/governor-s-race-now-tied-presley-internal-poll-says/article_79792616-46b8-11ee-9391-bfee5a6cc861.html,"",true,DEM,9551,2023,Governor,0,,11/7/23,general,false,false,,REP,Reeves,30949,Tate Reeves,46.0
83255,379,POS,1285,Republican State Leadership Committee,Public Opinion Strategies,260,Public Opinion Strategies,B+,Live Phone,Kentucky,7/19/23,7/20/23,,"",,175880,500,rv,,rv,,7/21/23 15:50,"",https://www.rslc.gop/ky-memo-2023,"",true,REP,9550,2023,Governor,0,,11/7/23,general,false,false,,DEM,Beshear,30953,Andy Beshear,49.0
83255,379,POS,1285,Republican State Leadership Committee,Public Opinion Strategies,260,Public Opinion Strategies,B+,Live Phone,Kentucky,7/19/23,7/20/23,,"",,175880,500,rv,,rv,,7/21/23 15:50,"",https://www.rslc.gop/ky-memo-2023,"",true,REP,9550,2023,Governor,0,,11/7/23,general,false,false,,REP,Cameron,30950,Daniel Jay Cameron,45.0
83208,1766,BDPC,2005,Citizens for a New Louisiana,BDPC,746,BDPC,,Live Phone,Louisiana,7/6/23,7/10/23,,"",,175574,600,rv,,rv,,7/13/23 11:00,"",https://www.kadn.com/news/louisiana-governors-race-poll-shows-jeff-landry-in-lead-shawn-wilson-in-second-place/article_7f84138e-2130-11ee-9753-9bb0e13bcf11.html,"",false,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,DEM,Wilson,30938,Shawn Wilson,28.0
83208,1766,BDPC,2005,Citizens for a New Louisiana,BDPC,746,BDPC,,Live Phone,Louisiana,7/6/23,7/10/23,,"",,175574,600,rv,,rv,,7/13/23 11:00,"",https://www.kadn.com/news/louisiana-governors-race-poll-shows-jeff-landry-in-lead-shawn-wilson-in-second-place/article_7f84138e-2130-11ee-9753-9bb0e13bcf11.html,"",false,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Landry,29465,Jeff Landry,30.0
83208,1766,BDPC,2005,Citizens for a New Louisiana,BDPC,746,BDPC,,Live Phone,Louisiana,7/6/23,7/10/23,,"",,175574,600,rv,,rv,,7/13/23 11:00,"",https://www.kadn.com/news/louisiana-governors-race-poll-shows-jeff-landry-in-lead-shawn-wilson-in-second-place/article_7f84138e-2130-11ee-9753-9bb0e13bcf11.html,"",false,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Hewitt,29469,Sharon W. Hewitt,4.0
83208,1766,BDPC,2005,Citizens for a New Louisiana,BDPC,746,BDPC,,Live Phone,Louisiana,7/6/23,7/10/23,,"",,175574,600,rv,,rv,,7/13/23 11:00,"",https://www.kadn.com/news/louisiana-governors-race-poll-shows-jeff-landry-in-lead-shawn-wilson-in-second-place/article_7f84138e-2130-11ee-9753-9bb0e13bcf11.html,"",false,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Nelson,30971,Richard Nelson,1.0
83208,1766,BDPC,2005,Citizens for a New Louisiana,BDPC,746,BDPC,,Live Phone,Louisiana,7/6/23,7/10/23,,"",,175574,600,rv,,rv,,7/13/23 11:00,"",https://www.kadn.com/news/louisiana-governors-race-poll-shows-jeff-landry-in-lead-shawn-wilson-in-second-place/article_7f84138e-2130-11ee-9753-9bb0e13bcf11.html,"",false,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Schroder,29470,John M. Schroder,6.0
83208,1766,BDPC,2005,Citizens for a New Louisiana,BDPC,746,BDPC,,Live Phone,Louisiana,7/6/23,7/10/23,,"",,175574,600,rv,,rv,,7/13/23 11:00,"",https://www.kadn.com/news/louisiana-governors-race-poll-shows-jeff-landry-in-lead-shawn-wilson-in-second-place/article_7f84138e-2130-11ee-9753-9bb0e13bcf11.html,"",false,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Waguespack,30996,Stephen Waguespack,5.0
83208,1766,BDPC,2005,Citizens for a New Louisiana,BDPC,746,BDPC,,Live Phone,Louisiana,7/6/23,7/10/23,,"",,175574,600,rv,,rv,,7/13/23 11:00,"",https://www.kadn.com/news/louisiana-governors-race-poll-shows-jeff-landry-in-lead-shawn-wilson-in-second-place/article_7f84138e-2130-11ee-9753-9bb0e13bcf11.html,"",false,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,IND,Lundy,30940,Hunter Lundy,5.0
83208,1766,BDPC,2005,Citizens for a New Louisiana,BDPC,746,BDPC,,Live Phone,Louisiana,7/6/23,7/10/23,,"",,175575,600,rv,,rv,,7/13/23 11:00,"",https://www.kadn.com/news/louisiana-governors-race-poll-shows-jeff-landry-in-lead-shawn-wilson-in-second-place/article_7f84138e-2130-11ee-9753-9bb0e13bcf11.html,"",false,REP,10003,2023,Governor,0,,11/18/23,runoff,false,false,,DEM,Wilson,30938,Shawn Wilson,40.0
83208,1766,BDPC,2005,Citizens for a New Louisiana,BDPC,746,BDPC,,Live Phone,Louisiana,7/6/23,7/10/23,,"",,175575,600,rv,,rv,,7/13/23 11:00,"",https://www.kadn.com/news/louisiana-governors-race-poll-shows-jeff-landry-in-lead-shawn-wilson-in-second-place/article_7f84138e-2130-11ee-9753-9bb0e13bcf11.html,"",false,REP,10003,2023,Governor,0,,11/18/23,runoff,false,false,,REP,Landry,29465,Jeff Landry,45.0
83301,356,OnMessage Inc.,"","",OnMessage,239,OnMessage Inc.,B/C,,Mississippi,7/7/23,7/7/23,30949,Tate Reeves,REP,176781,,rv,,rv,,7/27/23 10:45,"",https://www.djournal.com/news/state-news/leaked-reeves-poll-shows-big-lead-but-came-before-presley-s-first-tv-ads/article_4069c1a0-2b38-11ee-b5fe-6384641d4c83.html,"",true,REP,9551,2023,Governor,0,,11/7/23,general,false,false,,DEM,Presley,30948,Brandon E. Presley,32.0
83301,356,OnMessage Inc.,"","",OnMessage,239,OnMessage Inc.,B/C,,Mississippi,7/7/23,7/7/23,30949,Tate Reeves,REP,176781,,rv,,rv,,7/27/23 10:45,"",https://www.djournal.com/news/state-news/leaked-reeves-poll-shows-big-lead-but-came-before-presley-s-first-tv-ads/article_4069c1a0-2b38-11ee-b5fe-6384641d4c83.html,"",true,REP,9551,2023,Governor,0,,11/7/23,general,false,false,,REP,Reeves,30949,Tate Reeves,49.0
83144,1714,Kaplan Strategies,"","",Kaplan Strategies,782,Kaplan Strategies,,IVR/Online Panel/Text,Louisiana,6/30/23,7/2/23,,"",,175358,1077,lv,,lv,,7/5/23 17:08,"",https://twitter.com/dougjkaplan/status/1676720926749081602,"",false,,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,DEM,Wilson,30938,Shawn Wilson,22.0
83144,1714,Kaplan Strategies,"","",Kaplan Strategies,782,Kaplan Strategies,,IVR/Online Panel/Text,Louisiana,6/30/23,7/2/23,,"",,175358,1077,lv,,lv,,7/5/23 17:08,"",https://twitter.com/dougjkaplan/status/1676720926749081602,"",false,,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Landry,29465,Jeff Landry,30.0
83144,1714,Kaplan Strategies,"","",Kaplan Strategies,782,Kaplan Strategies,,IVR/Online Panel/Text,Louisiana,6/30/23,7/2/23,,"",,175358,1077,lv,,lv,,7/5/23 17:08,"",https://twitter.com/dougjkaplan/status/1676720926749081602,"",false,,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Waguespack,30996,Stephen Waguespack,6.0
83144,1714,Kaplan Strategies,"","",Kaplan Strategies,782,Kaplan Strategies,,IVR/Online Panel/Text,Louisiana,6/30/23,7/2/23,,"",,175358,1077,lv,,lv,,7/5/23 17:08,"",https://twitter.com/dougjkaplan/status/1676720926749081602,"",false,,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Schroder,29470,John M. Schroder,6.0
83144,1714,Kaplan Strategies,"","",Kaplan Strategies,782,Kaplan Strategies,,IVR/Online Panel/Text,Louisiana,6/30/23,7/2/23,,"",,175358,1077,lv,,lv,,7/5/23 17:08,"",https://twitter.com/dougjkaplan/status/1676720926749081602,"",false,,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,IND,Lundy,30940,Hunter Lundy,5.0
83144,1714,Kaplan Strategies,"","",Kaplan Strategies,782,Kaplan Strategies,,IVR/Online Panel/Text,Louisiana,6/30/23,7/2/23,,"",,175358,1077,lv,,lv,,7/5/23 17:08,"",https://twitter.com/dougjkaplan/status/1676720926749081602,"",false,,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Hewitt,29469,Sharon W. Hewitt,5.0
83144,1714,Kaplan Strategies,"","",Kaplan Strategies,782,Kaplan Strategies,,IVR/Online Panel/Text,Louisiana,6/30/23,7/2/23,,"",,175358,1077,lv,,lv,,7/5/23 17:08,"",https://twitter.com/dougjkaplan/status/1676720926749081602,"",false,,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Nelson,30971,Richard Nelson,2.0
83248,379,POS,2008,The Prichard Committee,Public Opinion Strategies,260,Public Opinion Strategies,B+,,Kentucky,6/22/23,6/29/23,,"",,175841,800,rv,,rv,,7/21/23 10:17,"",https://drive.google.com/file/d/15ziupY7y4QVJTVRlzyDOK9gDJE9_h94w/view,"",false,,9550,2023,Governor,0,,11/7/23,general,false,false,,DEM,Beshear,30953,Andy Beshear,52.0
83248,379,POS,2008,The Prichard Committee,Public Opinion Strategies,260,Public Opinion Strategies,B+,,Kentucky,6/22/23,6/29/23,,"",,175841,800,rv,,rv,,7/21/23 10:17,"",https://drive.google.com/file/d/15ziupY7y4QVJTVRlzyDOK9gDJE9_h94w/view,"",false,,9550,2023,Governor,0,,11/7/23,general,false,false,,REP,Cameron,30950,Daniel Jay Cameron,42.0
83122,1056,Remington,2001,Reboot Louisiana,Remington Research Group,279,Remington Research Group,B,,Louisiana,6/22/23,6/25/23,,"",,175201,896,lv,,lv,,6/29/23 09:10,"",https://www.weeklycitizen.com/story/news/2023/06/28/new-poll-shows-wags-gaining-ground-on-jeff-landry-in-louisiana-governor-race/70363042007/,"",false,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,DEM,Wilson,30938,Shawn Wilson,27.0
83122,1056,Remington,2001,Reboot Louisiana,Remington Research Group,279,Remington Research Group,B,,Louisiana,6/22/23,6/25/23,,"",,175201,896,lv,,lv,,6/29/23 09:10,"",https://www.weeklycitizen.com/story/news/2023/06/28/new-poll-shows-wags-gaining-ground-on-jeff-landry-in-louisiana-governor-race/70363042007/,"",false,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Landry,29465,Jeff Landry,25.0
83122,1056,Remington,2001,Reboot Louisiana,Remington Research Group,279,Remington Research Group,B,,Louisiana,6/22/23,6/25/23,,"",,175201,896,lv,,lv,,6/29/23 09:10,"",https://www.weeklycitizen.com/story/news/2023/06/28/new-poll-shows-wags-gaining-ground-on-jeff-landry-in-louisiana-governor-race/70363042007/,"",false,REP,9497,2023,Governor,0,,10/14/23,jungle primary,false,false,,REP,Schroder,29470,John M. Schroder,7.0
