poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
81777,1672,Victory Insights,"","",Victory Insights,673,Victory Insights,,Live Phone,Illinois,11/5/22,11/7/22,,"",,166098,1208,lv,,lv,,12/7/22 13:24,"",https://projects.fivethirtyeight.com/polls/20221108_IL_VictoryInsights.pdf,"",false,,8963,2022,Governor,0,,11/8/22,general,false,false,,DEM,Pritzker,28778,J.B. Pritzker,49.3
81777,1672,Victory Insights,"","",Victory Insights,673,Victory Insights,,Live Phone,Illinois,11/5/22,11/7/22,,"",,166098,1208,lv,,lv,,12/7/22 13:24,"",https://projects.fivethirtyeight.com/polls/20221108_IL_VictoryInsights.pdf,"",false,,8963,2022,Governor,0,,11/8/22,general,false,false,,REP,Bailey,28780,Darren Bailey,41.7
81777,1672,Victory Insights,"","",Victory Insights,673,Victory Insights,,Live Phone,Illinois,11/5/22,11/7/22,,"",,166098,1208,lv,,lv,,12/7/22 13:24,"",https://projects.fivethirtyeight.com/polls/20221108_IL_VictoryInsights.pdf,"",false,,8963,2022,Governor,0,,11/8/22,general,false,false,,LIB,Phillips,30629,John Richard Phillips,4.6
81579,262,Landmark Communications,"1937,1938",WANF | WPCH-TV,Landmark Communications,166,Landmark Communications,A,Live Phone/Online,Georgia,11/4/22,11/7/22,,"",,165125,1214,lv,,lv,,11/7/22 09:25,"",https://www.atlantanewsfirst.com/2022/11/07/exclusive-gov-brian-kemp-leads-stacey-abrams-final-poll-ahead-election-senate-race-tied/,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,,DEM,Abrams,16673,Stacey Abrams,45.5
81579,262,Landmark Communications,"1937,1938",WANF | WPCH-TV,Landmark Communications,166,Landmark Communications,A,Live Phone/Online,Georgia,11/4/22,11/7/22,,"",,165125,1214,lv,,lv,,11/7/22 09:25,"",https://www.atlantanewsfirst.com/2022/11/07/exclusive-gov-brian-kemp-leads-stacey-abrams-final-poll-ahead-election-senate-race-tied/,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,,REP,Kemp,16674,Brian Kemp,52.1
81579,262,Landmark Communications,"1937,1938",WANF | WPCH-TV,Landmark Communications,166,Landmark Communications,A,Live Phone/Online,Georgia,11/4/22,11/7/22,,"",,165125,1214,lv,,lv,,11/7/22 09:25,"",https://www.atlantanewsfirst.com/2022/11/07/exclusive-gov-brian-kemp-leads-stacey-abrams-final-poll-ahead-election-senate-race-tied/,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,,LIB,Hazel,29536,Shane Hazel,1.7
81604,1447,Civiqs,"","",Civiqs,471,Civiqs,B-,Online,Wisconsin,11/4/22,11/7/22,,"",,165211,739,lv,,lv,,11/7/22 16:33,"",https://civiqs.com/documents/Civiqs_WI_banner_book_2022_11_a8h938.pdf,"",false,,8986,2022,Governor,0,,11/8/22,general,false,false,,DEM,Evers,19212,Tony Evers,51.0
81604,1447,Civiqs,"","",Civiqs,471,Civiqs,B-,Online,Wisconsin,11/4/22,11/7/22,,"",,165211,739,lv,,lv,,11/7/22 16:33,"",https://civiqs.com/documents/Civiqs_WI_banner_book_2022_11_a8h938.pdf,"",false,,8986,2022,Governor,0,,11/8/22,general,false,false,,REP,Michels,30436,Tim Michels,48.0
81605,1447,Civiqs,"","",Civiqs,471,Civiqs,B-,Online,Ohio,11/4/22,11/7/22,,"",,165212,716,lv,,lv,,11/7/22 16:33,"",https://civiqs.com/documents/Civiqs_OH_banner_book_2022_11_p2sz56.pdf,"",false,,8976,2022,Governor,0,,11/8/22,general,false,false,,DEM,Whaley,28603,Nan Whaley,39.0
81605,1447,Civiqs,"","",Civiqs,471,Civiqs,B-,Online,Ohio,11/4/22,11/7/22,,"",,165212,716,lv,,lv,,11/7/22 16:33,"",https://civiqs.com/documents/Civiqs_OH_banner_book_2022_11_p2sz56.pdf,"",false,,8976,2022,Governor,0,,11/8/22,general,false,false,,REP,DeWine,28604,Mike DeWine,53.0
81620,1497,co/efficient,"","",co/efficient,514,co/efficient,B/C,IVR/Text,Colorado,11/3/22,11/7/22,,"",,165276,856,lv,,lv,,11/7/22 18:33,"",https://coefficient.org/cosen11zxvnb/,"",false,,8957,2022,Governor,0,,11/8/22,general,false,false,,DEM,Polis,28368,Jared Polis,54.0
81620,1497,co/efficient,"","",co/efficient,514,co/efficient,B/C,IVR/Text,Colorado,11/3/22,11/7/22,,"",,165276,856,lv,,lv,,11/7/22 18:33,"",https://coefficient.org/cosen11zxvnb/,"",false,,8957,2022,Governor,0,,11/8/22,general,false,false,,REP,Ganahl,28369,Heidi Ganahl,42.0
81595,235,InsiderAdvantage,195,Fox 5 Atlanta,InsiderAdvantage,243,InsiderAdvantage,B,Text,Georgia,11/6/22,11/6/22,,"",,165163,550,lv,,lv,,11/7/22 11:59,"",https://www.fox5atlanta.com/news/georgia-midterm-election-insideradvantage-poll-results-kemp-walker,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,,DEM,Abrams,16673,Stacey Abrams,45.0
81595,235,InsiderAdvantage,195,Fox 5 Atlanta,InsiderAdvantage,243,InsiderAdvantage,B,Text,Georgia,11/6/22,11/6/22,,"",,165163,550,lv,,lv,,11/7/22 11:59,"",https://www.fox5atlanta.com/news/georgia-midterm-election-insideradvantage-poll-results-kemp-walker,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,,REP,Kemp,16674,Brian Kemp,50.0
81595,235,InsiderAdvantage,195,Fox 5 Atlanta,InsiderAdvantage,243,InsiderAdvantage,B,Text,Georgia,11/6/22,11/6/22,,"",,165163,550,lv,,lv,,11/7/22 11:59,"",https://www.fox5atlanta.com/news/georgia-midterm-election-insideradvantage-poll-results-kemp-walker,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,,LIB,Hazel,29536,Shane Hazel,1.0
81578,1708,Phillips Academy,1781,Abbot Academy Fund,Phillips Academy,699,Phillips Academy,,IVR/Text,New Hampshire,11/5/22,11/6/22,,"",,165124,1056,lv,,lv,,11/7/22 09:15,"",https://andoverpoll.com/2022/11/07/new-hampshire-leans-purple-hassan-leads-bolduc-by-4-sununu-has-a-22-point-lead/,"",false,,8973,2022,Governor,0,,11/8/22,general,false,false,,DEM,Sherman,29590,Tom Sherman,35.8
81578,1708,Phillips Academy,1781,Abbot Academy Fund,Phillips Academy,699,Phillips Academy,,IVR/Text,New Hampshire,11/5/22,11/6/22,,"",,165124,1056,lv,,lv,,11/7/22 09:15,"",https://andoverpoll.com/2022/11/07/new-hampshire-leans-purple-hassan-leads-bolduc-by-4-sununu-has-a-22-point-lead/,"",false,,8973,2022,Governor,0,,11/8/22,general,false,false,,REP,Sununu,28913,Chris Sununu,58.0
81601,1747,Ascend Action,"","",Ascend Action,726,Ascend Action,,Live Phone,Oklahoma,11/5/22,11/6/22,,"",,165205,682,lv,,lv,,11/7/22 16:19,"",https://okcfox.com/news/local/oklahoma-governor-election-republican-kevin-stitt-democrat-joy-hofmeister-midterms-ascend-action-vote-education-tribes-economy-election-day-poll-joe-biden-campaign-2022-state-superintendent-united-states-senate,"",false,,8977,2022,Governor,0,,11/8/22,general,false,false,,DEM,Hofmeister,28681,Joy Hofmeister,46.0
81601,1747,Ascend Action,"","",Ascend Action,726,Ascend Action,,Live Phone,Oklahoma,11/5/22,11/6/22,,"",,165205,682,lv,,lv,,11/7/22 16:19,"",https://okcfox.com/news/local/oklahoma-governor-election-republican-kevin-stitt-democrat-joy-hofmeister-midterms-ascend-action-vote-education-tribes-economy-election-day-poll-joe-biden-campaign-2022-state-superintendent-united-states-senate,"",false,,8977,2022,Governor,0,,11/8/22,general,false,false,,REP,Stitt,28682,Kevin Stitt,49.0
81601,1747,Ascend Action,"","",Ascend Action,726,Ascend Action,,Live Phone,Oklahoma,11/5/22,11/6/22,,"",,165205,682,lv,,lv,,11/7/22 16:19,"",https://okcfox.com/news/local/oklahoma-governor-election-republican-kevin-stitt-democrat-joy-hofmeister-midterms-ascend-action-vote-education-tribes-economy-election-day-poll-joe-biden-campaign-2022-state-superintendent-united-states-senate,"",false,,8977,2022,Governor,0,,11/8/22,general,false,false,,LIB,Bruno,28832,Natalie Bruno,1.0
81601,1747,Ascend Action,"","",Ascend Action,726,Ascend Action,,Live Phone,Oklahoma,11/5/22,11/6/22,,"",,165205,682,lv,,lv,,11/7/22 16:19,"",https://okcfox.com/news/local/oklahoma-governor-election-republican-kevin-stitt-democrat-joy-hofmeister-midterms-ascend-action-vote-education-tribes-economy-election-day-poll-joe-biden-campaign-2022-state-superintendent-united-states-senate,"",false,,8977,2022,Governor,0,,11/8/22,general,false,false,,IND,Yen,28833,Ervin Stone Yen,1.0
81581,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,Arizona,11/4/22,11/6/22,,"",,165139,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8954,2022,Governor,0,,11/8/22,general,false,false,,DEM,Hobbs,28718,Katie Hobbs,49.0
81581,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,Arizona,11/4/22,11/6/22,,"",,165139,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8954,2022,Governor,0,,11/8/22,general,false,false,,REP,Lake,28719,Kari Lake,51.0
81582,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,California,11/4/22,11/6/22,,"",,165140,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8956,2022,Governor,0,,11/8/22,general,false,false,,DEM,Newsom,28653,Gavin Newsom,60.0
81582,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,California,11/4/22,11/6/22,,"",,165140,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8956,2022,Governor,0,,11/8/22,general,false,false,,REP,Dahle,29383,Brian Dahle,40.0
81583,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,Florida,11/4/22,11/6/22,,"",,165141,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8959,2022,Governor,0,,11/8/22,general,false,false,,DEM,Crist,18852,Charlie Crist,42.0
81583,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,Florida,11/4/22,11/6/22,,"",,165141,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8959,2022,Governor,0,,11/8/22,general,false,false,,REP,DeSantis,18851,Ron DeSantis,56.0
81584,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,Georgia,11/4/22,11/6/22,,"",,165142,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,,DEM,Abrams,16673,Stacey Abrams,46.0
81584,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,Georgia,11/4/22,11/6/22,,"",,165142,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,,REP,Kemp,16674,Brian Kemp,53.0
81585,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,Illinois,11/4/22,11/6/22,,"",,165143,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8963,2022,Governor,0,,11/8/22,general,false,false,,DEM,Pritzker,28778,J.B. Pritzker,59.0
81585,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,Illinois,11/4/22,11/6/22,,"",,165143,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8963,2022,Governor,0,,11/8/22,general,false,false,,REP,Bailey,28780,Darren Bailey,39.0
81586,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,Nevada,11/4/22,11/6/22,,"",,165144,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8972,2022,Governor,0,,11/8/22,general,false,false,,DEM,Sisolak,28669,Steve Sisolak,47.0
81586,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,Nevada,11/4/22,11/6/22,,"",,165144,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8972,2022,Governor,0,,11/8/22,general,false,false,,REP,Lombardo,28671,Joe Lombardo,49.0
81587,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,New York,11/4/22,11/6/22,,"",,165145,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,,DEM,Hochul,28809,Kathy C. Hochul,55.0
81587,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,New York,11/4/22,11/6/22,,"",,165145,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,,REP,Zeldin,28810,Lee M. Zeldin,45.0
81588,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,Ohio,11/4/22,11/6/22,,"",,165146,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8976,2022,Governor,0,,11/8/22,general,false,false,,DEM,Whaley,28603,Nan Whaley,39.0
81588,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,Ohio,11/4/22,11/6/22,,"",,165146,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8976,2022,Governor,0,,11/8/22,general,false,false,,REP,DeWine,28604,Mike DeWine,61.0
81589,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,Pennsylvania,11/4/22,11/6/22,,"",,165147,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8979,2022,Governor,0,,11/8/22,general,false,false,,DEM,Shapiro,29888,Josh Shapiro,55.0
81589,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,Pennsylvania,11/4/22,11/6/22,,"",,165147,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8979,2022,Governor,0,,11/8/22,general,false,false,,REP,Mastriano,30156,Douglas V. Mastriano,43.0
81590,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,Wisconsin,11/4/22,11/6/22,,"",,165148,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8986,2022,Governor,0,,11/8/22,general,false,false,,DEM,Evers,19212,Tony Evers,50.0
81590,1478,Research Co.,"","",Research Co.,449,Research Co.,B-,Online,Wisconsin,11/4/22,11/6/22,,"",,165148,450,lv,,lv,,11/7/22 11:19,"",https://researchco.ca/2022/11/07/2022-midterm-uspoli/,"",false,,8986,2022,Governor,0,,11/8/22,general,false,false,,REP,Michels,30436,Tim Michels,50.0
81592,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,Georgia,11/4/22,11/6/22,,"",,165158,1103,lv,,lv,,11/7/22 11:41,"",https://www.thetrafalgargroup.org/news/ga-gov-1107/,"",false,REP,8960,2022,Governor,0,,11/8/22,general,false,false,,DEM,Abrams,16673,Stacey Abrams,43.7
81592,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,Georgia,11/4/22,11/6/22,,"",,165158,1103,lv,,lv,,11/7/22 11:41,"",https://www.thetrafalgargroup.org/news/ga-gov-1107/,"",false,REP,8960,2022,Governor,0,,11/8/22,general,false,false,,REP,Kemp,16674,Brian Kemp,52.6
81592,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,Georgia,11/4/22,11/6/22,,"",,165158,1103,lv,,lv,,11/7/22 11:41,"",https://www.thetrafalgargroup.org/news/ga-gov-1107/,"",false,REP,8960,2022,Governor,0,,11/8/22,general,false,false,,LIB,Hazel,29536,Shane Hazel,2.3
81596,1308,Data Orbital,"","",Data Orbital,73,Data Orbital,A/B,Live Phone,Arizona,11/4/22,11/6/22,,"",,165191,550,lv,,lv,,11/7/22 12:11,"",https://dataorbital.com/final-az-general-election-polls-republicans-in-a-strong-position-going-into-election-day-2022/,"",false,,8954,2022,Governor,0,,11/8/22,general,false,false,,DEM,Hobbs,28718,Katie Hobbs,46.6
81596,1308,Data Orbital,"","",Data Orbital,73,Data Orbital,A/B,Live Phone,Arizona,11/4/22,11/6/22,,"",,165191,550,lv,,lv,,11/7/22 12:11,"",https://dataorbital.com/final-az-general-election-polls-republicans-in-a-strong-position-going-into-election-day-2022/,"",false,,8954,2022,Governor,0,,11/8/22,general,false,false,,REP,Lake,28719,Kari Lake,49.7
81569,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire Survey Center,B-,Online,New Hampshire,11/2/22,11/6/22,,"",,165109,2077,lv,,lv,,11/6/22 20:20,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1717&context=survey_center_polls,"",false,,8973,2022,Governor,0,,11/8/22,general,false,false,,DEM,Sherman,29590,Tom Sherman,43.0
81569,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire Survey Center,B-,Online,New Hampshire,11/2/22,11/6/22,,"",,165109,2077,lv,,lv,,11/6/22 20:20,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1717&context=survey_center_polls,"",false,,8973,2022,Governor,0,,11/8/22,general,false,false,,REP,Sununu,28913,Chris Sununu,55.0
81569,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire Survey Center,B-,Online,New Hampshire,11/2/22,11/6/22,,"",,165109,2077,lv,,lv,,11/6/22 20:20,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1717&context=survey_center_polls,"",false,,8973,2022,Governor,0,,11/8/22,general,false,false,,LIB,Halldorson,30773,Kelly Halldorson,1.0
81570,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire Survey Center,B-,Online,Maine,11/2/22,11/6/22,,"",,165110,922,lv,,lv,,11/6/22 20:20,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1716&context=survey_center_polls,"",false,,8966,2022,Governor,0,,11/8/22,general,false,false,1,DEM,Mills,28607,Janet T. Mills,52.0
81570,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire Survey Center,B-,Online,Maine,11/2/22,11/6/22,,"",,165110,922,lv,,lv,,11/6/22 20:20,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1716&context=survey_center_polls,"",false,,8966,2022,Governor,0,,11/8/22,general,false,false,1,REP,LePage,28606,Paul R. LePage,44.0
81570,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire Survey Center,B-,Online,Maine,11/2/22,11/6/22,,"",,165110,922,lv,,lv,,11/6/22 20:20,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1716&context=survey_center_polls,"",false,,8966,2022,Governor,0,,11/8/22,general,false,false,1,IND,Hunkler,30271,Sam Hunkler,2.0
81612,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Live Phone/Online/Mail,Nevada,11/2/22,11/6/22,,"",,165229,1100,lv,,lv,,11/7/22 17:26,"",https://www.filesforprogress.org/datasets/2022/11/dfp_nv_final_midterm_tabs.pdf,"",false,,8972,2022,Governor,0,,11/8/22,general,false,false,,DEM,Sisolak,28669,Steve Sisolak,46.0
81612,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Live Phone/Online/Mail,Nevada,11/2/22,11/6/22,,"",,165229,1100,lv,,lv,,11/7/22 17:26,"",https://www.filesforprogress.org/datasets/2022/11/dfp_nv_final_midterm_tabs.pdf,"",false,,8972,2022,Governor,0,,11/8/22,general,false,false,,REP,Lombardo,28671,Joe Lombardo,48.0
81612,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Live Phone/Online/Mail,Nevada,11/2/22,11/6/22,,"",,165229,1100,lv,,lv,,11/7/22 17:26,"",https://www.filesforprogress.org/datasets/2022/11/dfp_nv_final_midterm_tabs.pdf,"",false,,8972,2022,Governor,0,,11/8/22,general,false,false,,LIB,Davis,30134,Brandon Davis,3.0
81612,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Live Phone/Online/Mail,Nevada,11/2/22,11/6/22,,"",,165229,1100,lv,,lv,,11/7/22 17:26,"",https://www.filesforprogress.org/datasets/2022/11/dfp_nv_final_midterm_tabs.pdf,"",false,,8972,2022,Governor,0,,11/8/22,general,false,false,,IAP,Bridges,30133,Ed Bridges,1.0
81613,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Live Phone/Online,Florida,11/2/22,11/6/22,,"",,165233,1436,lv,,lv,,11/7/22 17:36,"",https://www.filesforprogress.org/datasets/2022/11/dfp_fl_final_midterm_tabs.pdf,"",false,,8959,2022,Governor,0,,11/8/22,general,false,false,,DEM,Crist,18852,Charlie Crist,42.0
81613,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Live Phone/Online,Florida,11/2/22,11/6/22,,"",,165233,1436,lv,,lv,,11/7/22 17:36,"",https://www.filesforprogress.org/datasets/2022/11/dfp_fl_final_midterm_tabs.pdf,"",false,,8959,2022,Governor,0,,11/8/22,general,false,false,,REP,DeSantis,18851,Ron DeSantis,57.0
81613,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Live Phone/Online,Florida,11/2/22,11/6/22,,"",,165233,1436,lv,,lv,,11/7/22 17:36,"",https://www.filesforprogress.org/datasets/2022/11/dfp_fl_final_midterm_tabs.pdf,"",false,,8959,2022,Governor,0,,11/8/22,general,false,false,,LIB,Roos,30504,Hector Roos,1.0
81613,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Live Phone/Online,Florida,11/2/22,11/6/22,,"",,165233,1436,lv,,lv,,11/7/22 17:36,"",https://www.filesforprogress.org/datasets/2022/11/dfp_fl_final_midterm_tabs.pdf,"",false,,8959,2022,Governor,0,,11/8/22,general,false,false,,NPA,Gimenez,30502,Carmen Jackie Gimenez,1.0
81618,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Live Phone/Online/Mail,Arizona,11/2/22,11/6/22,,"",,165272,1359,lv,,lv,,11/7/22 18:27,"",https://www.filesforprogress.org/datasets/2022/11/dfp_az_final_midterm_tabs.pdf,"",false,,8954,2022,Governor,0,,11/8/22,general,false,false,,DEM,Hobbs,28718,Katie Hobbs,48.0
