poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
84158,1597,Beacon Research/Shaw & Company,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,A,Live Phone,,9/9/23,9/12/23,,"",,181574,1012,rv,,rv,,9/14/23 19:25,"",https://www.foxnews.com/official-polls/fox-news-poll-trump-expands-lead-gop-primary-race,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,43.0
84158,1597,Beacon Research/Shaw & Company,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,A,Live Phone,,9/9/23,9/12/23,,"",,181574,1012,rv,,rv,,9/14/23 19:25,"",https://www.foxnews.com/official-polls/fox-news-poll-trump-expands-lead-gop-primary-race,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Haley,16640,Nikki Haley,45.0
84158,1597,Beacon Research/Shaw & Company,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,A,Live Phone,,9/9/23,9/12/23,,"",,181575,1012,rv,,rv,,9/14/23 19:25,"",https://www.foxnews.com/official-polls/fox-news-poll-trump-expands-lead-gop-primary-race,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,44.0
84158,1597,Beacon Research/Shaw & Company,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,A,Live Phone,,9/9/23,9/12/23,,"",,181575,1012,rv,,rv,,9/14/23 19:25,"",https://www.foxnews.com/official-polls/fox-news-poll-trump-expands-lead-gop-primary-race,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Ramaswamy,30966,Vivek G. Ramaswamy,45.0
84158,1597,Beacon Research/Shaw & Company,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,A,Live Phone,,9/9/23,9/12/23,,"",,181576,1012,rv,,rv,,9/14/23 19:26,"",https://www.foxnews.com/official-polls/fox-news-poll-trump-expands-lead-gop-primary-race,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,43.0
84158,1597,Beacon Research/Shaw & Company,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,A,Live Phone,,9/9/23,9/12/23,,"",,181576,1012,rv,,rv,,9/14/23 19:26,"",https://www.foxnews.com/official-polls/fox-news-poll-trump-expands-lead-gop-primary-race,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Pence,16638,Mike Pence,44.0
84158,1597,Beacon Research/Shaw & Company,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,A,Live Phone,,9/9/23,9/12/23,,"",,181577,1012,rv,,rv,,9/14/23 19:26,"",https://www.foxnews.com/official-polls/fox-news-poll-trump-expands-lead-gop-primary-race,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,42.0
84158,1597,Beacon Research/Shaw & Company,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,A,Live Phone,,9/9/23,9/12/23,,"",,181577,1012,rv,,rv,,9/14/23 19:26,"",https://www.foxnews.com/official-polls/fox-news-poll-trump-expands-lead-gop-primary-race,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Christie,16659,Chris Christie,41.0
84163,399,Rasmussen (Pulse Opinion Research),1927,The Absolute Truth with Emerald Robinson,Rasmussen Reports,277,Rasmussen Reports,B,IVR/Online Panel,Georgia,9/8/23,9/11/23,,"",,181598,1061,lv,,lv,,9/15/23 10:56,"",https://www.rasmussenreports.com/public_content/politics/partner_surveys/most_georgia_voters_think_trump_prosecution_unfair,"",false,,8781,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,38.0
84163,399,Rasmussen (Pulse Opinion Research),1927,The Absolute Truth with Emerald Robinson,Rasmussen Reports,277,Rasmussen Reports,B,IVR/Online Panel,Georgia,9/8/23,9/11/23,,"",,181598,1061,lv,,lv,,9/15/23 10:56,"",https://www.rasmussenreports.com/public_content/politics/partner_surveys/most_georgia_voters_think_trump_prosecution_unfair,"",false,,8781,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,47.0
84138,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,9/7/23,9/11/23,,"",,181399,1726,rv,,rv,,9/13/23 14:19,"",https://poll.qu.edu/poll-release?releaseid=3878,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,47.0
84138,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,9/7/23,9/11/23,,"",,181399,1726,rv,,rv,,9/13/23 14:19,"",https://poll.qu.edu/poll-release?releaseid=3878,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,46.0
84140,1416,HarrisX,1996,Messenger,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,9/6/23,9/11/23,,"",,181467,3015,rv,,rv,,9/13/23 15:56,"",https://themessenger.com/politics/trump-biden-remain-in-dead-heat-exclusive,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,43.0
84140,1416,HarrisX,1996,Messenger,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,9/6/23,9/11/23,,"",,181467,3015,rv,,rv,,9/13/23 15:56,"",https://themessenger.com/politics/trump-biden-remain-in-dead-heat-exclusive,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,44.0
84122,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,9/8/23,9/10/23,,"",,181302,6000,rv,,rv,TRUE,9/12/23 08:59,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,44.0
84122,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,9/8/23,9/10/23,,"",,181302,6000,rv,,rv,TRUE,9/12/23 08:59,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,42.0
84122,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,9/8/23,9/10/23,,"",,181303,6000,rv,,rv,TRUE,9/12/23 08:59,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,43.0
84122,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,9/8/23,9/10/23,,"",,181303,6000,rv,,rv,TRUE,9/12/23 08:59,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,DeSantis,16646,Ron DeSantis,38.0
84123,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel,Iowa,9/7/23,9/9/23,,"",,181304,896,rv,,rv,,9/12/23 08:59,"",https://emersoncollegepolling.com/iowa-2024-biden-and-trump-remain-frontrunners-in-caucuses-but-both-losing-ground/,"",false,,8788,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,39.2
84123,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel,Iowa,9/7/23,9/9/23,,"",,181304,896,rv,,rv,,9/12/23 08:59,"",https://emersoncollegepolling.com/iowa-2024-biden-and-trump-remain-frontrunners-in-caucuses-but-both-losing-ground/,"",false,,8788,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,50.0
84123,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel,Iowa,9/7/23,9/9/23,,"",,181305,896,rv,,rv,,9/12/23 08:59,"",https://emersoncollegepolling.com/iowa-2024-biden-and-trump-remain-frontrunners-in-caucuses-but-both-losing-ground/,"",false,,8788,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,34.5
84123,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel,Iowa,9/7/23,9/9/23,,"",,181305,896,rv,,rv,,9/12/23 08:59,"",https://emersoncollegepolling.com/iowa-2024-biden-and-trump-remain-frontrunners-in-caucuses-but-both-losing-ground/,"",false,,8788,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,47.5
84123,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel,Iowa,9/7/23,9/9/23,,"",,181305,896,rv,,rv,,9/12/23 08:59,"",https://emersoncollegepolling.com/iowa-2024-biden-and-trump-remain-frontrunners-in-caucuses-but-both-losing-ground/,"",false,,8788,2024,U.S. President,0,,11/5/24,general,false,false,,PPY,West,31032,Cornel West,4.7
84159,1347,Cygnal Political,"","",Cygnal,67,Cygnal,A,,,9/4/23,9/6/23,,"",,181578,2000,lv,,lv,,9/14/23 19:26,"",https://www.cygn.al/wp-content/uploads/2023/09/Cygnal-September-National-Deck.pdf,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,45.6
84159,1347,Cygnal Political,"","",Cygnal,67,Cygnal,A,,,9/4/23,9/6/23,,"",,181578,2000,lv,,lv,,9/14/23 19:26,"",https://www.cygn.al/wp-content/uploads/2023/09/Cygnal-September-National-Deck.pdf,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,44.3
84119,1365,Change Research,1802,Carolina Forward,Change Research,48,Change Research,B-,Online Panel,North Carolina,9/1/23,9/5/23,,"",,181297,914,lv,,lv,,9/11/23 09:58,"",https://carolinaforward.org/blog/reproductive-freedom-amendment/,"",false,DEM,8839,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,42.0
84119,1365,Change Research,1802,Carolina Forward,Change Research,48,Change Research,B-,Online Panel,North Carolina,9/1/23,9/5/23,,"",,181297,914,lv,,lv,,9/11/23 09:58,"",https://carolinaforward.org/blog/reproductive-freedom-amendment/,"",false,DEM,8839,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,46.0
84096,1726,Premise,"","",Premise,709,Premise,B/C,App Panel,,8/30/23,9/5/23,,"",,181024,1701,a,,a,,9/6/23 15:16,"",https://projects.fivethirtyeight.com/polls/20230906_US_Premise.pdf,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,37.0
84096,1726,Premise,"","",Premise,709,Premise,B/C,App Panel,,8/30/23,9/5/23,,"",,181024,1701,a,,a,,9/6/23 15:16,"",https://projects.fivethirtyeight.com/polls/20230906_US_Premise.pdf,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,42.0
84096,1726,Premise,"","",Premise,709,Premise,B/C,App Panel,,8/30/23,9/5/23,,"",,181025,1701,a,,a,,9/6/23 15:16,"",https://projects.fivethirtyeight.com/polls/20230906_US_Premise.pdf,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,35.0
84096,1726,Premise,"","",Premise,709,Premise,B/C,App Panel,,8/30/23,9/5/23,,"",,181025,1701,a,,a,,9/6/23 15:16,"",https://projects.fivethirtyeight.com/polls/20230906_US_Premise.pdf,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,DeSantis,16646,Ron DeSantis,33.0
84096,1726,Premise,"","",Premise,709,Premise,B/C,App Panel,,8/30/23,9/5/23,,"",,181044,1387,rv,,rv,,9/6/23 15:36,"",https://projects.fivethirtyeight.com/polls/20230906_US_Premise2.pdf,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,38.0
84096,1726,Premise,"","",Premise,709,Premise,B/C,App Panel,,8/30/23,9/5/23,,"",,181044,1387,rv,,rv,,9/6/23 15:36,"",https://projects.fivethirtyeight.com/polls/20230906_US_Premise2.pdf,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,44.0
84096,1726,Premise,"","",Premise,709,Premise,B/C,App Panel,,8/30/23,9/5/23,,"",,181045,1387,rv,,rv,,9/6/23 15:36,"",https://projects.fivethirtyeight.com/polls/20230906_US_Premise2.pdf,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,37.0
84096,1726,Premise,"","",Premise,709,Premise,B/C,App Panel,,8/30/23,9/5/23,,"",,181045,1387,rv,,rv,,9/6/23 15:36,"",https://projects.fivethirtyeight.com/polls/20230906_US_Premise2.pdf,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,DeSantis,16646,Ron DeSantis,35.0
84115,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,Online Panel,,9/3/23,9/4/23,,"",,181267,1500,rv,,rv,,9/8/23 12:47,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-3-4-september-2023/,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,36.0
84115,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,Online Panel,,9/3/23,9/4/23,,"",,181267,1500,rv,,rv,,9/8/23 12:47,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-3-4-september-2023/,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,38.0
84115,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,Online Panel,,9/3/23,9/4/23,,"",,181268,1187,lv,,lv,,9/8/23 12:47,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-3-4-september-2023/,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,41.0
84115,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,Online Panel,,9/3/23,9/4/23,,"",,181268,1187,lv,,lv,,9/8/23 12:47,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-3-4-september-2023/,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,42.0
84084,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,9/2/23,9/4/23,,"",,180960,6000,rv,,rv,,9/6/23 10:09,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,44.0
84084,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,9/2/23,9/4/23,,"",,180960,6000,rv,,rv,,9/6/23 10:09,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,41.0
84084,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,9/2/23,9/4/23,,"",,180961,6000,rv,,rv,,9/6/23 10:10,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,44.0
84084,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,9/2/23,9/4/23,,"",,180961,6000,rv,,rv,,9/6/23 10:10,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,DeSantis,16646,Ron DeSantis,39.0
84097,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,A/B,Online Panel,,8/28/23,8/31/23,,"",,181116,1022,lv,,lv,,9/6/23 20:09,"",https://echeloninsights.com/in-the-news/august-verified-voter-omnibus/,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,45.0
84097,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,A/B,Online Panel,,8/28/23,8/31/23,,"",,181116,1022,lv,,lv,,9/6/23 20:09,"",https://echeloninsights.com/in-the-news/august-verified-voter-omnibus/,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,46.0
84097,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,A/B,Online Panel,,8/28/23,8/31/23,,"",,181117,1022,lv,,lv,,9/6/23 20:09,"",https://echeloninsights.com/in-the-news/august-verified-voter-omnibus/,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,44.0
84097,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,A/B,Online Panel,,8/28/23,8/31/23,,"",,181117,1022,lv,,lv,,9/6/23 20:09,"",https://echeloninsights.com/in-the-news/august-verified-voter-omnibus/,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,DeSantis,16646,Ron DeSantis,40.0
84078,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Probability Panel,,8/25/23,8/31/23,,"",,181186,1259,rv,,rv,,9/7/23 09:24,"",https://www.cnn.com/2023/09/07/politics/cnn-poll-joe-biden-headwinds/index.html,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,46.0
84078,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Probability Panel,,8/25/23,8/31/23,,"",,181186,1259,rv,,rv,,9/7/23 09:24,"",https://www.cnn.com/2023/09/07/politics/cnn-poll-joe-biden-headwinds/index.html,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,47.0
84078,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Probability Panel,,8/25/23,8/31/23,,"",,181187,1259,rv,,rv,,9/7/23 09:24,"",https://www.cnn.com/2023/09/07/politics/cnn-poll-joe-biden-headwinds/index.html,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,43.0
84078,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Probability Panel,,8/25/23,8/31/23,,"",,181187,1259,rv,,rv,,9/7/23 09:24,"",https://www.cnn.com/2023/09/07/politics/cnn-poll-joe-biden-headwinds/index.html,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Haley,16640,Nikki Haley,49.0
84078,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Probability Panel,,8/25/23,8/31/23,,"",,181188,1259,rv,,rv,,9/7/23 09:24,"",https://www.cnn.com/2023/09/07/politics/cnn-poll-joe-biden-headwinds/index.html,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,44.0
84078,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Probability Panel,,8/25/23,8/31/23,,"",,181188,1259,rv,,rv,,9/7/23 09:24,"",https://www.cnn.com/2023/09/07/politics/cnn-poll-joe-biden-headwinds/index.html,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Pence,16638,Mike Pence,46.0
84078,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Probability Panel,,8/25/23,8/31/23,,"",,181189,1259,rv,,rv,,9/7/23 09:24,"",https://www.cnn.com/2023/09/07/politics/cnn-poll-joe-biden-headwinds/index.html,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,44.0
84078,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Probability Panel,,8/25/23,8/31/23,,"",,181189,1259,rv,,rv,,9/7/23 09:24,"",https://www.cnn.com/2023/09/07/politics/cnn-poll-joe-biden-headwinds/index.html,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Scott,16648,Tim Scott,46.0
84078,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Probability Panel,,8/25/23,8/31/23,,"",,181190,1259,rv,,rv,,9/7/23 09:24,"",https://www.cnn.com/2023/09/07/politics/cnn-poll-joe-biden-headwinds/index.html,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,46.0
84078,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Probability Panel,,8/25/23,8/31/23,,"",,181190,1259,rv,,rv,,9/7/23 09:24,"",https://www.cnn.com/2023/09/07/politics/cnn-poll-joe-biden-headwinds/index.html,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Ramaswamy,30966,Vivek G. Ramaswamy,45.0
84078,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Probability Panel,,8/25/23,8/31/23,,"",,181191,1259,rv,,rv,,9/7/23 09:24,"",https://www.cnn.com/2023/09/07/politics/cnn-poll-joe-biden-headwinds/index.html,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,42.0
84078,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Probability Panel,,8/25/23,8/31/23,,"",,181191,1259,rv,,rv,,9/7/23 09:24,"",https://www.cnn.com/2023/09/07/politics/cnn-poll-joe-biden-headwinds/index.html,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Christie,16659,Chris Christie,44.0
84078,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Probability Panel,,8/25/23,8/31/23,,"",,181192,1259,rv,,rv,,9/7/23 09:24,"",https://www.cnn.com/2023/09/07/politics/cnn-poll-joe-biden-headwinds/index.html,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,47.0
84078,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Probability Panel,,8/25/23,8/31/23,,"",,181192,1259,rv,,rv,,9/7/23 09:24,"",https://www.cnn.com/2023/09/07/politics/cnn-poll-joe-biden-headwinds/index.html,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,DeSantis,16646,Ron DeSantis,47.0
